DRUGID,TARGETID,VALUE
CHEMBL1982980,P31751,11.200000128
CHEMBL1982980,P35916,11.300000237
CHEMBL1982980,P35968,11.200000128
CHEMBL1982980,P41743,11.400000202
CHEMBL1982980,P45984,11.500000186
CHEMBL1982980,P48729,11.300000237
CHEMBL1982980,P48730,11.200000128
CHEMBL1982980,P49137,11.200000128
CHEMBL1982980,P49760,11.200000128
CHEMBL1982980,P49840,11.200000128
CHEMBL1982980,P49841,11.300000237
CHEMBL1982980,P51617,11.699999383
CHEMBL1982980,P51812,11.200000128
CHEMBL1982980,P51955,11.1
CHEMBL1982980,P51957,11.699999383
CHEMBL1982980,P53350,11.599999679
CHEMBL1982980,P53778,11.300000237
CHEMBL1982980,P68400,11.300000237
CHEMBL1982980,P78368,11.200000128
CHEMBL1982980,Q00535,11.1
CHEMBL1982980,Q05513,11.200000128
CHEMBL1982980,Q05655,11.599999679
CHEMBL1982980,Q12851,11.800000504
CHEMBL1982980,Q13153,11.300000237
CHEMBL1982980,Q13188,11.200000128
CHEMBL1982980,Q13464,11.1
CHEMBL1982980,Q13554,11.800000504
CHEMBL1982980,Q13555,11.800000504
CHEMBL1982980,Q13557,11.800000504
CHEMBL1982980,Q13627,11.300000237
CHEMBL1982980,Q14012,11.699999383
CHEMBL1982980,Q15303,11.500000186
CHEMBL1982980,Q16513,11.200000128
CHEMBL1982980,Q16620,11.400000202
CHEMBL1982980,Q16644,11.1
CHEMBL1982980,Q5VT25,11.1
CHEMBL1982980,Q7KZI7,11.800000504
CHEMBL1982980,Q7L7X3,11.400000202
CHEMBL1982980,Q86V86,11.400000202
CHEMBL1982980,Q8N4C8,11.900000875
CHEMBL1982980,Q8NE63,11.900000875
CHEMBL1982980,Q8TDC3,11.1
CHEMBL1982980,Q96GD4,11.300000237
CHEMBL1982980,Q96KB5,11.400000202
CHEMBL1982980,Q96SB4,11.200000128
CHEMBL1982980,Q9BZL6,11.300000237
CHEMBL1982980,Q9H2G2,11.1
CHEMBL1982980,Q9H2X6,12.299998172
CHEMBL1982980,Q9H4B4,11.400000202
CHEMBL1982980,Q9HAZ1,11.1
CHEMBL1982980,Q9HBY8,11.1
CHEMBL1982980,Q9HCP0,11.300000237
CHEMBL1982980,Q9NR20,11.200000128
CHEMBL1982980,Q9NWZ3,11.1
CHEMBL1982980,Q9NYL2,11.599999679
CHEMBL1982980,Q9UEE5,11.500000186
CHEMBL1982980,Q9Y243,11.1
CHEMBL1982980,Q9Y4K4,11.999998417
CHEMBL1982980,Q9Y6M4,11.300000237
CHEMBL1983309,O14757,11.200000128
CHEMBL1983309,O15075,12.299998172
CHEMBL1983309,O15264,11.200000128
CHEMBL1983309,O43781,11.300000237
CHEMBL1983309,O75116,11.200000128
CHEMBL1983309,O94806,11.1
CHEMBL1983309,O95819,11.1
CHEMBL1983309,O96013,11.400000202
CHEMBL1983309,P05129,11.200000128
CHEMBL1983309,P06213,11.400000202
CHEMBL1983309,P06493,11.200000128
CHEMBL1983309,P07332,12.1
CHEMBL1983309,P11309,11.300000237
CHEMBL1983309,P17612,11.200000128
CHEMBL1983309,P23443,11.300000237
CHEMBL1983309,P24941,11.599999679
CHEMBL1983309,P27448,11.300000237
CHEMBL1983309,P28482,11.200000128
CHEMBL1983309,P31749,11.200000128
CHEMBL1983309,P31751,11.200000128
CHEMBL1983309,P35916,11.300000237
CHEMBL1983309,P48729,11.300000237
CHEMBL1983309,P48730,11.200000128
CHEMBL1983309,P49137,11.200000128
CHEMBL1983309,P49760,11.200000128
CHEMBL1983309,P49840,12.1
CHEMBL1983309,P49841,12.399997603
CHEMBL1983309,P51617,11.200000128
CHEMBL1983309,P51812,11.200000128
CHEMBL1983309,P51955,11.1
CHEMBL1983309,P51957,11.300000237
CHEMBL1983309,P53350,11.200000128
CHEMBL1983309,P53778,11.300000237
CHEMBL1983309,P68400,11.300000237
CHEMBL1983309,P78368,11.200000128
CHEMBL1983309,Q00535,11.1
CHEMBL1983309,Q05513,11.200000128
CHEMBL1983309,Q05655,11.200000128
CHEMBL1983309,Q12851,12.299998172
CHEMBL1983309,Q13153,11.1
CHEMBL1983309,Q13188,11.200000128
CHEMBL1983309,Q13464,11.1
CHEMBL1983309,Q13554,11.200000128
CHEMBL1983309,Q13555,11.300000237
CHEMBL1983309,Q13557,11.300000237
CHEMBL1983309,Q13627,11.300000237
CHEMBL1983309,Q16288,12.199999035
CHEMBL1983309,Q16513,11.200000128
CHEMBL1983309,Q16644,11.1
CHEMBL1983309,Q5VT25,11.1
CHEMBL1983309,Q7KZI7,11.200000128
CHEMBL1983309,Q7L7X3,11.1
CHEMBL1983309,Q86V86,11.200000128
CHEMBL1983309,Q8N4C8,11.200000128
CHEMBL1983309,Q8NE63,11.900000875
CHEMBL1983309,Q8TDC3,11.1
CHEMBL1983309,Q96GD4,12.299998172
CHEMBL1983309,Q96KB5,11.1
CHEMBL1983309,Q96SB4,11.200000128
CHEMBL1983309,Q9BZL6,11.1
CHEMBL1983309,Q9H2G2,11.1
CHEMBL1983309,Q9H4B4,11.200000128
CHEMBL1983309,Q9HAZ1,12.1
CHEMBL1983309,Q9HBH9,11.1
CHEMBL1983309,Q9HBY8,11.1
CHEMBL1983309,Q9HCP0,11.300000237
CHEMBL1983309,Q9NR20,11.200000128
CHEMBL1983309,Q9NWZ3,11.1
CHEMBL1983309,Q9NYL2,11.200000128
CHEMBL1983309,Q9UEE5,11.500000186
CHEMBL1983309,Q9Y243,11.1
CHEMBL1983309,Q9Y4K4,11.599999679
CHEMBL1983309,Q9Y6M4,11.599999679
CHEMBL1983348,O14757,11.800000504
CHEMBL1983348,O14965,13.1
CHEMBL1983348,O43293,11.999998417
CHEMBL1983348,O60674,13.1
CHEMBL1983348,O94806,11.500000186
CHEMBL1983348,O95819,11.900000875
CHEMBL1983348,O96013,13.299970641
CHEMBL1983348,P00519,11.800000504
CHEMBL1983348,P04629,11.599999679
CHEMBL1983348,P06239,11.500000186
CHEMBL1983348,P06241,11.300000237
CHEMBL1983348,P07333,11.699999383
CHEMBL1983348,P07949,12.599996932
CHEMBL1983348,P08069,12.1
CHEMBL1983348,P08581,11.699999383
CHEMBL1983348,P09619,12.1
CHEMBL1983348,P11309,11.300000237
CHEMBL1983348,P11362,11.999998417
CHEMBL1983348,P16234,11.699999383
CHEMBL1983348,P17612,12.1
CHEMBL1983348,P17948,12.299998172
CHEMBL1983348,P29376,12.399997603
CHEMBL1983348,P34947,11.500000186
CHEMBL1983348,P35968,13.000008766
CHEMBL1983348,P36507,12.199999035
CHEMBL1983348,P36888,11.800000504
CHEMBL1983348,P45983,12.899998135
CHEMBL1983348,P45984,12.699997654
CHEMBL1983348,P48729,12.799991797
CHEMBL1983348,P49336,11.500000186
CHEMBL1983348,P49760,12.499996913
CHEMBL1983348,P49840,12.299998172
CHEMBL1983348,P49841,12.399997603
CHEMBL1983348,P50613,12.299998172
CHEMBL1983348,P50750,12.199999035
CHEMBL1983348,P51812,13.1
CHEMBL1983348,P51817,11.699999383
CHEMBL1983348,P51955,11.599999679
CHEMBL1983348,P52333,12.399997603
CHEMBL1983348,P53667,11.599999679
CHEMBL1983348,Q00535,13.8000571
CHEMBL1983348,Q02750,12.699997654
CHEMBL1983348,Q04759,11.699999383
CHEMBL1983348,Q04771,11.500000186
CHEMBL1983348,Q04912,11.999998417
CHEMBL1983348,Q05397,12.399997603
CHEMBL1983348,Q06187,11.300000237
CHEMBL1983348,Q06418,11.800000504
CHEMBL1983348,Q07912,11.500000186
CHEMBL1983348,Q12851,11.900000875
CHEMBL1983348,Q13131,12.499996913
CHEMBL1983348,Q13464,12.1
CHEMBL1983348,Q13627,12.499996913
CHEMBL1983348,Q14164,12.299998172
CHEMBL1983348,Q16288,11.900000875
CHEMBL1983348,Q16539,11.500000186
CHEMBL1983348,Q16620,12.599996932
CHEMBL1983348,Q5S007,13.399988938
CHEMBL1983348,Q7L7X3,11.400000202
CHEMBL1983348,Q8IU85,12.1
CHEMBL1983348,Q96GD4,12.799991797
CHEMBL1983348,Q9HAZ1,13.699980365
CHEMBL1983348,Q9UHD2,12.599996932
CHEMBL1983348,Q9UM73,11.900000875
CHEMBL1983348,Q9UQM7,11.500000186
CHEMBL1983348,Q9Y463,12.399997603
CHEMBL1983393,O14757,11.599999679
CHEMBL1983393,O14965,11.900000875
CHEMBL1983393,O43293,11.400000202
CHEMBL1983393,O60674,11.699999383
CHEMBL1983393,O94806,11.999998417
CHEMBL1983393,O95819,12.299998172
CHEMBL1983393,O96013,11.400000202
CHEMBL1983393,P00519,11.699999383
CHEMBL1983393,P04629,12.1
CHEMBL1983393,P06239,11.300000237
CHEMBL1983393,P06241,11.300000237
CHEMBL1983393,P07333,11.699999383
CHEMBL1983393,P07949,11.599999679
CHEMBL1983393,P08069,11.699999383
CHEMBL1983393,P08581,11.699999383
CHEMBL1983393,P09619,11.900000875
CHEMBL1983393,P11309,11.300000237
CHEMBL1983393,P11362,11.500000186
CHEMBL1983393,P16234,11.699999383
CHEMBL1983393,P17612,12.199999035
CHEMBL1983393,P17948,11.500000186
CHEMBL1983393,P29376,11.999998417
CHEMBL1983393,P34947,11.500000186
CHEMBL1983393,P35968,11.699999383
CHEMBL1983393,P36507,11.500000186
CHEMBL1983393,P36888,11.599999679
CHEMBL1983393,P45983,11.400000202
CHEMBL1983393,P45984,11.500000186
CHEMBL1983393,P48729,11.500000186
CHEMBL1983393,P49336,13.299970641
CHEMBL1983393,P49760,12.1
CHEMBL1983393,P49840,11.500000186
CHEMBL1983393,P49841,11.500000186
CHEMBL1983393,P50613,11.500000186
CHEMBL1983393,P50750,11.900000875
CHEMBL1983393,P51812,11.500000186
CHEMBL1983393,P51817,11.900000875
CHEMBL1983393,P51955,11.599999679
CHEMBL1983393,P52333,11.400000202
CHEMBL1983393,P53667,11.599999679
CHEMBL1983393,Q00535,11.599999679
CHEMBL1983393,Q02750,11.599999679
CHEMBL1983393,Q04759,11.699999383
CHEMBL1983393,Q04771,11.500000186
CHEMBL1983393,Q04912,11.500000186
CHEMBL1983393,Q05397,11.300000237
CHEMBL1983393,Q06187,11.300000237
CHEMBL1983393,Q06418,11.599999679
CHEMBL1983393,Q07912,11.500000186
CHEMBL1983393,Q12851,11.699999383
CHEMBL1983393,Q13131,11.599999679
CHEMBL1983393,Q13464,11.500000186
CHEMBL1983393,Q13627,11.800000504
CHEMBL1983393,Q14164,11.599999679
CHEMBL1983393,Q16288,11.999998417
CHEMBL1983393,Q16539,11.500000186
CHEMBL1983393,Q16620,12.199999035
CHEMBL1983393,Q5S007,11.699999383
CHEMBL1983393,Q7L7X3,11.400000202
CHEMBL1983393,Q8IU85,11.699999383
CHEMBL1983393,Q96GD4,11.900000875
CHEMBL1983393,Q9HAZ1,12.199999035
CHEMBL1983393,Q9UHD2,11.599999679
CHEMBL1983393,Q9UM73,11.300000237
CHEMBL1983393,Q9UQM7,11.500000186
CHEMBL1983393,Q9Y463,11.699999383
CHEMBL1983575,O14757,12.599996932
CHEMBL1983575,O14965,13.399988938
CHEMBL1983575,O43293,13.1
CHEMBL1983575,O60674,11.699999383
CHEMBL1983575,O94806,12.399997603
CHEMBL1983575,O95819,12.299998172
CHEMBL1983575,O96013,12.899998135
CHEMBL1983575,P00519,12.299998172
CHEMBL1983575,P04629,11.500000186
CHEMBL1983575,P06239,11.699999383
CHEMBL1983575,P06241,11.300000237
CHEMBL1983575,P07333,13.600038134
CHEMBL1983575,P07949,12.399997603
CHEMBL1983575,P08069,12.1
CHEMBL1983575,P08581,12.199999035
CHEMBL1983575,P09619,12.299998172
CHEMBL1983575,P11309,11.999998417
CHEMBL1983575,P11362,12.299998172
CHEMBL1983575,P16234,12.299998172
CHEMBL1983575,P17612,12.599996932
CHEMBL1983575,P17948,12.199999035
CHEMBL1983575,P29376,12.699997654
CHEMBL1983575,P34947,11.900000875
CHEMBL1983575,P35968,12.799991797
CHEMBL1983575,P36507,11.500000186
CHEMBL1983575,P36888,11.599999679
CHEMBL1983575,P45983,12.699997654
CHEMBL1983575,P45984,11.999998417
CHEMBL1983575,P48729,13.600038134
CHEMBL1983575,P49336,12.299998172
CHEMBL1983575,P49760,13.899970733
CHEMBL1983575,P49840,12.199999035
CHEMBL1983575,P49841,12.199999035
CHEMBL1983575,P50613,11.599999679
CHEMBL1983575,P50750,12.1
CHEMBL1983575,P51812,12.499996913
CHEMBL1983575,P51817,11.699999383
CHEMBL1983575,P51955,11.900000875
CHEMBL1983575,P52333,12.199999035
CHEMBL1983575,P53667,13.200015437
CHEMBL1983575,Q00535,12.599996932
CHEMBL1983575,Q02750,14.1
CHEMBL1983575,Q04759,11.800000504
CHEMBL1983575,Q04771,13.500007822
CHEMBL1983575,Q04912,12.799991797
CHEMBL1983575,Q05397,11.900000875
CHEMBL1983575,Q06187,11.599999679
CHEMBL1983575,Q06418,11.900000875
CHEMBL1983575,Q07912,12.299998172
CHEMBL1983575,Q12851,13.99997427
CHEMBL1983575,Q13131,13.1
CHEMBL1983575,Q13464,11.800000504
CHEMBL1983575,Q13627,13.299970641
CHEMBL1983575,Q14164,12.399997603
CHEMBL1983575,Q16288,12.799991797
CHEMBL1983575,Q16539,11.500000186
CHEMBL1983575,Q16620,12.599996932
CHEMBL1983575,Q5S007,13.299970641
CHEMBL1983575,Q7L7X3,11.300000237
CHEMBL1983575,Q8IU85,11.900000875
CHEMBL1983575,Q96GD4,13.399988938
CHEMBL1983575,Q9HAZ1,14.901342913
CHEMBL1983575,Q9UHD2,12.199999035
CHEMBL1983575,Q9UM73,12.399997603
CHEMBL1983575,Q9UQM7,11.900000875
CHEMBL1983575,Q9Y463,13.8000571
CHEMBL1983630,O14757,11.500000186
CHEMBL1983630,O14965,10.800000069
CHEMBL1983630,O43293,10.499999968
CHEMBL1983630,O94806,10.300000031
CHEMBL1983630,O95819,10.200000019
CHEMBL1983630,P00519,10.200000019
CHEMBL1983630,P04629,10.300000031
CHEMBL1983630,P07333,10.300000031
CHEMBL1983630,P07949,10.400000029
CHEMBL1983630,P08581,10.700000074999998
CHEMBL1983630,P09619,10.400000029
CHEMBL1983630,P11309,10.400000029
CHEMBL1983630,P11362,10.400000029
CHEMBL1983630,P16234,10.499999968
CHEMBL1983630,P17612,10.400000029
CHEMBL1983630,P17948,10.200000019
CHEMBL1983630,P29376,10.900000053
CHEMBL1983630,P34947,10.700000074999998
CHEMBL1983630,P35968,10.599999953
CHEMBL1983630,P36507,10.400000029
CHEMBL1983630,P36888,10.200000019
CHEMBL1983630,P48729,10.499999968
CHEMBL1983630,P49336,10.700000074999998
CHEMBL1983630,P49840,10.900000053
CHEMBL1983630,P49841,10.900000053
CHEMBL1983630,P50613,10.499999968
CHEMBL1983630,P50750,10.900000053
CHEMBL1983630,P51812,10.300000031
CHEMBL1983630,P51955,10.499999968
CHEMBL1983630,P53667,10.300000031
CHEMBL1983630,Q00535,10.700000074999998
CHEMBL1983630,Q02750,10.200000019
CHEMBL1983630,Q04759,10.300000031
CHEMBL1983630,Q04912,10.200000019
CHEMBL1983630,Q06418,10.800000069
CHEMBL1983630,Q12851,10.599999953
CHEMBL1983630,Q13131,10.400000029
CHEMBL1983630,Q13627,10.499999968
CHEMBL1983630,Q14164,10.1
CHEMBL1983630,Q16288,10.300000031
CHEMBL1983630,Q16620,10.1
CHEMBL1983630,Q5S007,10.800000069
CHEMBL1983630,Q8IU85,10.499999968
CHEMBL1983630,Q96GD4,10.599999953
CHEMBL1983630,Q9BWU1,10.1
CHEMBL1983630,Q9HAZ1,11.300000237
CHEMBL1983630,Q9UHD2,10.200000019
CHEMBL1983630,Q9UM73,10.300000031
CHEMBL1983630,Q9Y463,10.400000029
CHEMBL1983640,O14757,11.599999679
CHEMBL1983640,O14965,13.000008766
CHEMBL1983640,O43293,11.400000202
CHEMBL1983640,O60674,11.699999383
CHEMBL1983640,O94806,11.500000186
CHEMBL1983640,O95819,11.900000875
CHEMBL1983640,O96013,11.400000202
CHEMBL1983640,P00519,12.499996913
CHEMBL1983640,P04629,12.699997654
CHEMBL1983640,P06239,13.200015437
CHEMBL1983640,P06241,11.800000504
CHEMBL1983640,P07333,14.400162274
CHEMBL1983640,P07949,13.899970733
CHEMBL1983640,P08069,11.699999383
CHEMBL1983640,P08581,13.000008766
CHEMBL1983640,P09619,14.798970004
CHEMBL1983640,P11309,11.400000202
CHEMBL1983640,P11362,12.299998172
CHEMBL1983640,P16234,14.600312917
CHEMBL1983640,P17612,11.999998417
CHEMBL1983640,P17948,13.399988938
CHEMBL1983640,P29376,13.299970641
CHEMBL1983640,P34947,11.500000186
CHEMBL1983640,P35968,14.999629455
CHEMBL1983640,P36507,11.500000186
CHEMBL1983640,P36888,13.8000571
CHEMBL1983640,P45983,11.400000202
CHEMBL1983640,P45984,11.500000186
CHEMBL1983640,P48729,11.500000186
CHEMBL1983640,P49336,14.200179498
CHEMBL1983640,P49760,11.500000186
CHEMBL1983640,P49840,11.500000186
CHEMBL1983640,P49841,11.599999679
CHEMBL1983640,P50613,11.500000186
CHEMBL1983640,P50750,11.900000875
CHEMBL1983640,P51812,12.399997603
CHEMBL1983640,P51817,11.599999679
CHEMBL1983640,P51955,13.1
CHEMBL1983640,P52333,11.400000202
CHEMBL1983640,P53667,11.599999679
CHEMBL1983640,Q00535,11.599999679
CHEMBL1983640,Q02750,11.599999679
CHEMBL1983640,Q04759,11.699999383
CHEMBL1983640,Q04771,11.500000186
CHEMBL1983640,Q04912,11.500000186
CHEMBL1983640,Q05397,12.599996932
CHEMBL1983640,Q06187,11.800000504
CHEMBL1983640,Q06418,12.899998135
CHEMBL1983640,Q07912,11.500000186
CHEMBL1983640,Q12851,12.299998172
CHEMBL1983640,Q13131,11.599999679
CHEMBL1983640,Q13464,12.299998172
CHEMBL1983640,Q13627,11.800000504
CHEMBL1983640,Q14164,12.499996913
CHEMBL1983640,Q16288,13.500007822
CHEMBL1983640,Q16539,12.399997603
CHEMBL1983640,Q16620,13.399988938
CHEMBL1983640,Q5S007,11.699999383
CHEMBL1983640,Q7L7X3,11.300000237
CHEMBL1983640,Q8IU85,11.699999383
CHEMBL1983640,Q96GD4,14.1
CHEMBL1983640,Q9HAZ1,11.699999383
CHEMBL1983640,Q9UHD2,11.599999679
CHEMBL1983640,Q9UM73,12.199999035
CHEMBL1983640,Q9UQM7,11.500000186
CHEMBL1983640,Q9Y463,11.699999383
CHEMBL1983715,O14757,12.499996913
CHEMBL1983715,O14965,13.699980365
CHEMBL1983715,O43293,13.299970641
CHEMBL1983715,O60674,13.600038134
CHEMBL1983715,O94806,13.1
CHEMBL1983715,O95819,12.599996932
CHEMBL1983715,O96013,12.299998172
CHEMBL1983715,P00519,12.699997654
CHEMBL1983715,P04629,11.699999383
CHEMBL1983715,P06239,12.699997654
CHEMBL1983715,P06241,12.299998172
CHEMBL1983715,P07333,13.699980365
CHEMBL1983715,P07949,13.000008766
CHEMBL1983715,P08069,12.699997654
CHEMBL1983715,P08581,12.799991797
CHEMBL1983715,P09619,12.699997654
CHEMBL1983715,P11309,11.300000237
CHEMBL1983715,P11362,12.699997654
CHEMBL1983715,P16234,12.699997654
CHEMBL1983715,P17612,12.399997603
CHEMBL1983715,P17948,13.200015437
CHEMBL1983715,P29376,13.399988938
CHEMBL1983715,P30291,12.799991797
CHEMBL1983715,P34947,11.500000186
CHEMBL1983715,P35968,13.699980365
CHEMBL1983715,P36507,12.199999035
CHEMBL1983715,P36888,12.599996932
CHEMBL1983715,P45983,14.200179498
CHEMBL1983715,P45984,13.500007822
CHEMBL1983715,P48729,13.299970641
CHEMBL1983715,P49336,12.699997654
CHEMBL1983715,P49760,12.699997654
CHEMBL1983715,P49840,11.900000875
CHEMBL1983715,P49841,11.900000875
CHEMBL1983715,P50613,12.799991797
CHEMBL1983715,P50750,12.899998135
CHEMBL1983715,P51812,12.199999035
CHEMBL1983715,P51817,12.299998172
CHEMBL1983715,P51955,12.599996932
CHEMBL1983715,P52333,12.599996932
CHEMBL1983715,P53667,14.1
CHEMBL1983715,Q00535,13.699980365
CHEMBL1983715,Q02750,12.499996913
CHEMBL1983715,Q04759,11.699999383
CHEMBL1983715,Q04771,13.500007822
CHEMBL1983715,Q04912,12.299998172
CHEMBL1983715,Q05397,12.699997654
CHEMBL1983715,Q06187,11.900000875
CHEMBL1983715,Q06418,13.1
CHEMBL1983715,Q07912,12.699997654
CHEMBL1983715,Q12851,11.900000875
CHEMBL1983715,Q13131,13.1
CHEMBL1983715,Q13464,12.899998135
CHEMBL1983715,Q13627,12.799991797
CHEMBL1983715,Q14164,13.299970641
CHEMBL1983715,Q16288,11.800000504
CHEMBL1983715,Q16539,12.299998172
CHEMBL1983715,Q16620,12.399997603
CHEMBL1983715,Q5S007,13.8000571
CHEMBL1983715,Q7L7X3,12.399997603
CHEMBL1983715,Q8IU85,11.699999383
CHEMBL1983715,Q96GD4,13.699980365
CHEMBL1983715,Q9HAZ1,14.1
CHEMBL1983715,Q9UHD2,13.1
CHEMBL1983715,Q9UM73,12.1
CHEMBL1983715,Q9UQM7,11.800000504
CHEMBL1983715,Q9Y463,13.1
CHEMBL1983980,O14757,12.1
CHEMBL1983980,O14965,12.799991797
CHEMBL1983980,O43293,11.500000186
CHEMBL1983980,O60674,11.800000504
CHEMBL1983980,O94806,11.599999679
CHEMBL1983980,O95819,11.400000202
CHEMBL1983980,O96013,11.400000202
CHEMBL1983980,P00519,11.900000875
CHEMBL1983980,P04629,12.1
CHEMBL1983980,P06239,11.300000237
CHEMBL1983980,P06241,11.800000504
CHEMBL1983980,P07333,11.900000875
CHEMBL1983980,P07949,11.999998417
CHEMBL1983980,P08069,11.999998417
CHEMBL1983980,P08581,12.699997654
CHEMBL1983980,P09619,12.1
CHEMBL1983980,P11309,11.800000504
CHEMBL1983980,P11362,11.999998417
CHEMBL1983980,P16234,11.999998417
CHEMBL1983980,P17612,12.1
CHEMBL1983980,P17948,11.699999383
CHEMBL1983980,P29376,12.1
CHEMBL1983980,P34947,12.1
CHEMBL1983980,P35968,11.800000504
CHEMBL1983980,P36507,12.299998172
CHEMBL1983980,P36888,12.399997603
CHEMBL1983980,P45983,11.999998417
CHEMBL1983980,P45984,11.599999679
CHEMBL1983980,P48729,12.1
CHEMBL1983980,P49336,12.299998172
CHEMBL1983980,P49760,11.500000186
CHEMBL1983980,P49840,12.299998172
CHEMBL1983980,P49841,12.299998172
CHEMBL1983980,P50613,12.299998172
CHEMBL1983980,P50750,12.499996913
CHEMBL1983980,P51812,11.699999383
CHEMBL1983980,P51817,11.699999383
CHEMBL1983980,P51955,11.999998417
CHEMBL1983980,P52333,11.400000202
CHEMBL1983980,P53667,12.799991797
CHEMBL1983980,Q00535,11.699999383
CHEMBL1983980,Q02750,12.1
CHEMBL1983980,Q04759,11.999998417
CHEMBL1983980,Q04771,11.599999679
CHEMBL1983980,Q04912,11.900000875
CHEMBL1983980,Q05397,11.300000237
CHEMBL1983980,Q06187,11.500000186
CHEMBL1983980,Q06418,12.399997603
CHEMBL1983980,Q07912,11.500000186
CHEMBL1983980,Q12851,11.999998417
CHEMBL1983980,Q13131,11.900000875
CHEMBL1983980,Q13464,12.1
CHEMBL1983980,Q13627,12.299998172
CHEMBL1983980,Q14164,11.699999383
CHEMBL1983980,Q16288,11.900000875
CHEMBL1983980,Q16539,12.1
CHEMBL1983980,Q16620,11.699999383
CHEMBL1983980,Q5S007,12.299998172
CHEMBL1983980,Q7L7X3,12.599996932
CHEMBL1983980,Q8IU85,12.399997603
CHEMBL1983980,Q96GD4,12.1
CHEMBL1983980,Q9HAZ1,12.299998172
CHEMBL1983980,Q9UHD2,11.599999679
CHEMBL1983980,Q9UM73,11.699999383
CHEMBL1983980,Q9UQM7,12.1
CHEMBL1983980,Q9Y463,12.199999035
CHEMBL1984044,O14757,11.400000202
CHEMBL1984044,O15075,11.1
CHEMBL1984044,O15264,11.200000128
CHEMBL1984044,O43781,11.300000237
CHEMBL1984044,O75116,11.200000128
CHEMBL1984044,O94806,11.1
CHEMBL1984044,O95819,12.1
CHEMBL1984044,O96013,11.400000202
CHEMBL1984044,O96017,11.400000202
CHEMBL1984044,P05129,11.200000128
CHEMBL1984044,P06213,11.400000202
CHEMBL1984044,P06239,11.699999383
CHEMBL1984044,P06493,11.200000128
CHEMBL1984044,P07333,12.399997603
CHEMBL1984044,P11309,11.500000186
CHEMBL1984044,P15735,11.599999679
CHEMBL1984044,P17612,11.200000128
CHEMBL1984044,P23443,11.300000237
CHEMBL1984044,P24941,11.200000128
CHEMBL1984044,P27448,11.400000202
CHEMBL1984044,P28482,11.200000128
CHEMBL1984044,P29317,11.200000128
CHEMBL1984044,P31749,11.200000128
CHEMBL1984044,P31751,11.200000128
CHEMBL1984044,P35916,11.300000237
CHEMBL1984044,P35968,11.400000202
CHEMBL1984044,P36888,12.1
CHEMBL1984044,P48729,11.300000237
CHEMBL1984044,P48730,11.200000128
CHEMBL1984044,P49137,11.200000128
CHEMBL1984044,P49760,12.1
CHEMBL1984044,P49840,11.200000128
CHEMBL1984044,P49841,11.300000237
CHEMBL1984044,P51617,11.200000128
CHEMBL1984044,P51812,11.200000128
CHEMBL1984044,P51955,11.1
CHEMBL1984044,P51957,11.300000237
CHEMBL1984044,P53350,11.200000128
CHEMBL1984044,P53667,11.1
CHEMBL1984044,P53778,11.300000237
CHEMBL1984044,P68400,11.300000237
CHEMBL1984044,P78368,11.200000128
CHEMBL1984044,Q00535,11.1
CHEMBL1984044,Q05513,11.200000128
CHEMBL1984044,Q05655,11.200000128
CHEMBL1984044,Q08881,12.1
CHEMBL1984044,Q12851,12.1
CHEMBL1984044,Q13131,11.300000237
CHEMBL1984044,Q13153,11.1
CHEMBL1984044,Q13188,11.200000128
CHEMBL1984044,Q13464,11.1
CHEMBL1984044,Q13554,11.200000128
CHEMBL1984044,Q13555,11.300000237
CHEMBL1984044,Q13557,11.300000237
CHEMBL1984044,Q13627,11.999998417
CHEMBL1984044,Q14012,11.300000237
CHEMBL1984044,Q16513,11.200000128
CHEMBL1984044,Q16644,11.1
CHEMBL1984044,Q5VT25,11.1
CHEMBL1984044,Q7KZI7,11.599999679
CHEMBL1984044,Q7L7X3,11.1
CHEMBL1984044,Q86V86,11.699999383
CHEMBL1984044,Q8N4C8,11.900000875
CHEMBL1984044,Q8NE63,11.200000128
CHEMBL1984044,Q8TDC3,11.1
CHEMBL1984044,Q96GD4,11.599999679
CHEMBL1984044,Q96KB5,11.1
CHEMBL1984044,Q96SB4,11.200000128
CHEMBL1984044,Q9BZL6,11.300000237
CHEMBL1984044,Q9H2G2,11.400000202
CHEMBL1984044,Q9H4B4,11.200000128
CHEMBL1984044,Q9HAZ1,11.999998417
CHEMBL1984044,Q9HBH9,11.1
CHEMBL1984044,Q9HBY8,11.1
CHEMBL1984044,Q9HCP0,11.300000237
CHEMBL1984044,Q9NR20,11.200000128
CHEMBL1984044,Q9NWZ3,11.500000186
CHEMBL1984044,Q9NYL2,11.200000128
CHEMBL1984044,Q9UEE5,11.699999383
CHEMBL1984044,Q9Y243,11.1
CHEMBL1984044,Q9Y4K4,11.699999383
CHEMBL1984044,Q9Y6M4,11.300000237
CHEMBL1984236,O14757,11.599999679
CHEMBL1984236,O14965,11.900000875
CHEMBL1984236,O43293,11.400000202
CHEMBL1984236,O60674,11.699999383
CHEMBL1984236,O94806,11.500000186
CHEMBL1984236,O95819,11.999998417
CHEMBL1984236,O96013,11.400000202
CHEMBL1984236,P00519,11.699999383
CHEMBL1984236,P04629,11.599999679
CHEMBL1984236,P06239,11.300000237
CHEMBL1984236,P06241,11.300000237
CHEMBL1984236,P07333,11.699999383
CHEMBL1984236,P07949,11.599999679
CHEMBL1984236,P08069,11.699999383
CHEMBL1984236,P08581,11.699999383
