DRUGID,TARGETID,VALUE
103905245,FLT4,5.5
103905245,JAK2,7.0
103905245,MST1R,6.5
103905245,MAP4K5,7.4
103905245,ALK,8.5
103905245,FRK,6.7
103905245,FLT1,5.6
103905245,JAK3,5.7
103905245,NTRK2,6.8
103905245,TAO1,7.0
103905245,MAP4K2,6.6
103905245,BLK,6.2
103905245,NTRK3,6.5
103905245,FER,7.4
103905245,NTRK1,6.3
103905245,IGF1R,6.7
103905245,PRKCN,6.7
103905245,CDK7,6.2
103905245,LTK,8.6
103905245,TBK1,5.7
103905245,IRAK4,6.1
103905245,STK3,6.1
103905245,SLK,7.5
103905245,AXL,8.3
103905245,STK12,7.4
103905245,LRRK2,5.7
103905245,CDK5,5.8
103905245,TYRO3,7.3
103905245,PTK2,7.2
103905245,ABL1,7.1
103905245,RET,6.0
103905245,SRC,6.5
103905245,EPHA2,6.9
103905245,MET,9.2
103905245,ACVR1,6.8
103905245,PLK4,7.4
103905245,IKBKE,6.3
103905245,ACK1,6.4
103905246,LCK,6.0
103905246,JAK2,6.1
103905246,MST1R,5.5
103905246,ALK,7.2
103905246,NTRK2,5.6
103905246,TAO1,5.6
103905246,FGFR1,5.6
103905246,PRKCN,5.4
103905246,LTK,7.3
103905246,STK12,6.5
103905246,TYRO3,5.9
103905246,PTK2,6.1
103905246,ABL1,5.8
103905246,MET,8.0
103905246,ACVR1,5.9
103905247,LCK,7.3
103905247,STK6,7.1
103905247,INSR,6.4
103905247,PHKG2,5.5
103905247,PKN2,5.7
103905247,FES,7.3
103905247,FLT4,5.8
103905247,JAK2,7.0
103905247,KDR,5.2
103905247,MAP4K5,7.3
103905247,ALK,7.9
103905247,FRK,6.5
103905247,FLT1,6.9
103905247,JAK3,6.2
103905247,NTRK2,6.0
103905247,TAO1,6.7
103905247,MAP4K2,6.5
103905247,BLK,6.0
103905247,MINK,5.9
103905247,DCAMKL1,5.8
103905247,LYN,5.9
103905247,FGFR1,5.4
103905247,NTRK3,8.3
103905247,MARK3,5.3
103905247,FER,7.5
103905247,NTRK1,5.9
103905247,RPS6KB1,5.8
103905247,IGF1R,6.6
103905247,PRKCN,6.2
103905247,CDK2,5.2
103905247,IRAK4,5.3
103905247,STK3,5.5
103905247,PRKD2,5.8
103905247,SLK,7.4
103905247,CDC2,5.3
103905247,FLT3,5.9
103905247,ZAK,5.1
103905247,MARK2,6.2
103905247,FGFR3,5.8
103905247,AXL,8.0
103905247,LIMK1,7.0
103905247,STK12,7.3
103905247,ROS1,8.8
103905247,SYK,6.1
103905247,TYRO3,6.6
103905247,PTK2,6.4
103905247,EPHA2,6.6
103905247,MET,7.8
103905247,ITK,6.6
103905247,NEK4,5.5
103905247,PLK4,6.3
103905247,PTK2B,6.8
103905247,IRAK1,6.7
103905247,STK22B,6.2
103905248,PRKAA1,5.9
103905248,STK6,7.4
103905248,MELK,6.6
103905248,SRPK1,5.4
103905248,FLT4,5.2
103905248,MAP4K5,6.0
103905248,GSK3A,5.4
103905248,GSK3B,5.3
103905248,ROCK1,6.7
103905248,CSNK1G2,5.5
103905248,CSNK1D,5.2
103905248,TAO1,5.0
103905248,ROCK2,6.8
103905248,MKNK2,5.6
103905248,MAP4K2,5.7
103905248,MINK,5.4
103905248,NTRK3,6.1
103905248,HIPK2,5.6
103905248,MAP4K4,6.1
103905248,SGK,5.3
103905248,CLK4,5.7
103905248,PIM1,5.4
103905248,DYRK1A,5.6
103905248,STK3,5.8
103905248,PRKD2,5.2
103905248,SLK,6.0
103905248,PRKG2,6.1
103905248,CHEK2,6.5
103905248,FLT3,5.8
103905248,MARK2,5.5
103905248,HIPK4,6.8
103905248,AXL,5.9
103905248,STK12,7.5
103905248,CSNK1G1,5.3
103905248,ITK,6.0
103905248,NEK4,5.7
103905248,PLK4,7.4
103905248,PLK3,5.2
103905248,IRAK1,5.2
103905249,CHEK1,6.5
103905249,CLK4,6.1
103905249,DYRK1A,5.8
103905249,NEK2,5.5
103905249,LIMK1,6.3
103905250,CLK2,7.3
103905250,CSF1R,5.6
103905250,LCK,6.7
103905250,MAPK9,7.4
103905250,PRKAA1,6.8
103905250,PRKACA,5.9
103905250,STK6,6.6
103905250,INSR,6.9
103905250,MELK,6.0
103905250,CAMK2G,6.9
103905250,PHKG2,5.8
103905250,PKN2,6.7
103905250,PRKCD,5.9
103905250,PRKCG,6.5
103905250,PAK1,5.2
103905250,SRPK1,5.4
103905250,FES,7.5
103905250,FLT4,8.3
103905250,DAPK3,6.9
103905250,JAK2,7.9
103905250,KDR,7.8
103905250,PAK4,6.3
103905250,CDC7,7.4
103905250,MAP4K5,6.8
103905250,ALK,6.5
103905250,GSK3A,7.1
103905250,GSK3B,7.0
103905250,ROCK1,5.5
103905250,CAMK2D,6.7
103905250,CSNK1G2,6.4
103905250,KIAA1811,6.7
103905250,FRK,7.4
103905250,CSNK1D,5.3
103905250,MAPK12,6.0
103905250,JAK3,7.7
103905250,NTRK2,5.8
103905250,TAO1,6.8
103905250,ROCK2,5.7
103905250,CAMK2B,5.7
103905250,ERBB4,6.3
103905250,MAP4K2,7.8
103905250,MINK,6.3
103905250,DCAMKL1,5.3
103905250,LYN,7.6
103905250,CHEK1,5.6
103905250,FYN,7.0
103905250,RPS6KA3,6.7
103905250,PDPK1,6.4
103905250,STK22D,6.1
103905250,DYRK4,5.5
103905250,FGFR1,6.9
103905250,NTRK3,7.0
103905250,EGFR,6.4
103905250,MARK3,6.5
103905250,HIPK2,6.7
103905250,FER,7.3
103905250,CSNK1A1,5.2
103905250,MAP4K4,7.4
103905250,NTRK1,6.0
103905250,PLK1,5.2
103905250,SGK,5.9
103905250,MAPK1,5.2
103905250,RPS6KB1,6.3
103905250,IGF1R,7.6
103905250,PRKCN,7.2
103905250,CLK4,8.3
103905250,PIM1,5.5
103905250,TYK2,7.8
103905250,CDK2,7.6
103905250,IRAK4,7.3
103905250,DYRK1A,6.7
103905250,STK3,7.1
103905250,PRKD2,6.7
103905250,SLK,7.6
103905250,CHEK2,6.6
103905250,NEK2,5.8
103905250,CDC2,7.3
103905250,MAPK8,7.4
103905250,ZAK,6.2
103905250,MARK2,6.1
103905250,CSNK2A1,7.4
103905250,HIPK4,7.0
103905250,STK12,8.6
103905250,ROS1,7.6
103905250,SYK,7.4
103905250,CDK5,7.3
103905250,STK17A,7.5
103905250,TYRO3,6.1
103905250,RET,7.5
103905250,ERBB2,5.8
103905250,SRC,6.9
103905250,EPHA2,7.0
103905250,CSNK1G1,5.9
103905250,ITK,7.0
103905250,NEK4,7.2
103905250,IRAK1,7.5
103905250,MAPK13,5.5
103905250,AKT2,5.1
103905251,CLK2,6.7
103905251,LCK,7.0
103905251,MAPK9,5.5
103905251,PRKAA1,6.4
103905251,STK6,6.9
103905251,CAMK2G,6.5
103905251,PHKG2,5.4
103905251,PKN2,7.0
103905251,PRKCD,5.4
103905251,PRKCG,5.2
103905251,SRPK1,5.4
103905251,FLT4,7.6
103905251,JAK2,8.3
103905251,KDR,7.2
103905251,MAP4K5,6.3
103905251,ALK,7.1
103905251,GSK3A,6.2
103905251,GSK3B,6.3
103905251,CAMK2D,6.3
103905251,CSNK1G2,5.6
103905251,KIAA1811,6.4
103905251,FRK,8.0
103905251,JAK3,8.1
103905251,NTRK2,6.8
103905251,TAO1,6.5
103905251,ROCK2,5.5
103905251,CAMK2B,5.8
103905251,ERBB4,5.6
103905251,MAP4K2,7.1
103905251,MINK,5.7
103905251,DCAMKL1,5.6
103905251,LYN,7.4
103905251,FYN,7.2
103905251,RPS6KA3,5.9
103905251,PDPK1,6.4
103905251,FGFR1,7.1
103905251,NTRK3,8.3
103905251,EGFR,5.9
103905251,MARK3,6.5
103905251,FER,6.0
103905251,MAP4K4,6.6
103905251,NTRK1,7.0
103905251,SGK,5.4
103905251,IGF1R,5.9
103905251,PRKCN,5.9
103905251,CLK4,7.0
103905251,TYK2,6.8
103905251,CDK2,7.0
103905251,IRAK4,5.9
103905251,DYRK1A,5.8
103905251,STK3,6.4
103905251,PRKD2,5.7
103905251,SLK,6.6
103905251,CDC2,6.7
103905251,ZAK,5.6
103905251,MARK2,6.3
103905251,CSNK2A1,5.3
103905251,HIPK4,5.9
103905251,STK12,7.8
103905251,ROS1,8.1
103905251,SYK,7.2
103905251,CDK5,7.1
103905251,STK17A,6.5
103905251,RET,6.8
103905251,SRC,7.2
103905251,EPHA2,6.7
103905251,CSNK1G1,5.4
103905251,ITK,6.4
103905251,NEK4,6.1
103905251,SRMS,6.0
103905251,IRAK1,6.3
103905252,MAPK9,6.1
103905252,CDC42BPA,5.1
103905252,MAP4K5,5.2
103905252,CSNK1D,7.1
103905252,CSNK1A1,5.5
103905252,MAP4K4,5.4
103905252,STK12,5.7
103905253,CLK2,5.9
103905253,LCK,6.9
103905253,MAPK9,5.6
103905253,PRKACA,5.8
103905253,MELK,6.1
103905253,PRKCG,5.2
103905253,FLT4,5.2
103905253,KDR,5.3
103905253,MAP4K5,6.3
103905253,GSK3A,5.6
103905253,CSNK1G2,5.5
103905253,CSNK1D,7.9
103905253,ERBB4,5.6
103905253,MINK,5.9
103905253,LYN,6.5
103905253,DYRK3,5.7
103905253,CSNK1A1,7.9
103905253,MAP4K4,6.1
103905253,SGK,5.2
103905253,MAPK1,5.5
103905253,PRKCN,6.6
103905253,CLK4,6.0
103905253,PIM1,6.0
103905253,STK3,5.5
103905253,PRKD2,5.9
103905253,CSNK2A1,6.1
103905253,LIMK1,6.1
103905253,RET,5.9
103905253,IRAK1,5.2
103905254,MAPK9,6.3
103905254,MAP4K5,5.9
103905254,GSK3B,5.4
103905254,FRK,5.7
103905254,CSNK1D,6.8
103905254,CSNK1A1,6.1
103905254,MAP4K4,5.7
103905254,PRKCN,5.2
103905254,PRKD2,5.3
103905255,LCK,5.9
103905255,MAPK9,6.2
103905255,MAP4K5,6.6
103905255,FRK,6.1
103905255,CSNK1D,7.6
103905255,MINK,6.4
103905255,CSNK1A1,6.3
103905255,MAP4K4,7.4
103905255,PRKCN,5.8
103905255,PRKD2,5.3
103905256,PRKACA,5.9
103905256,MAP4K5,5.8
103905256,CSNK1D,7.7
103905256,MINK,5.4
103905256,CSNK1A1,6.1
103905256,MAP4K4,6.1
103905256,PRKCN,5.5
103905257,GSK3A,5.6
103905257,GSK3B,5.6
103905257,CLK4,5.1
103905257,DYRK1A,5.3
103905258,ROCK1,5.6
103905258,PRKCN,5.6
103905258,PRKD2,5.3
103905259,CLK2,7.6
103905259,CSF1R,6.2
103905259,LCK,6.6
103905259,MAPK9,7.1
103905259,PRKAA1,7.5
103905259,PRKX,5.8
103905259,STK6,6.5
103905259,INSR,5.3
103905259,PIM2,5.9
103905259,MELK,6.4
103905259,CDC42BPA,5.1
103905259,PHKG2,6.8
103905259,PKN2,7.4
103905259,PRKCD,5.7
103905259,PRKCG,5.5
103905259,SRPK1,6.5
103905259,FLT4,6.3
103905259,DAPK3,7.7
103905259,JAK2,6.2
103905259,KDR,6.5
103905259,CDC7,7.0
103905259,MAP4K5,6.9
103905259,GSK3A,6.2
103905259,GSK3B,5.5
103905259,ROCK1,6.6
103905259,CSNK1G2,8.4
103905259,KIAA1811,7.4
103905259,CSNK1D,7.5
103905259,MAPK12,6.6
103905259,FLT1,6.7
103905259,JAK3,6.3
103905259,TAO1,6.0
103905259,ROCK2,6.4
103905259,MKNK2,7.8
103905259,MAP4K2,8.3
103905259,BLK,6.3
103905259,MINK,7.2
103905259,CHEK1,6.3
103905259,RPS6KA3,5.6
103905259,PDPK1,7.1
103905259,STK22D,6.6
103905259,FGFR1,5.7
103905259,EGFR,6.4
103905259,MARK3,7.3
103905259,HIPK2,6.6
103905259,DYRK3,8.1
103905259,MAPKAPK3,5.9
103905259,CSNK1A1,7.3
103905259,PLK1,6.3
103905259,SGK,6.0
103905259,MAPK1,6.3
103905259,RPS6KB1,6.1
103905259,PRKCN,8.4
103905259,CLK4,8.2
103905259,PIM1,6.6
103905259,CDK2,5.8
103905259,IRAK4,6.3
103905259,STK3,5.8
103905259,PRKD2,8.1
103905259,SLK,6.3
103905259,CHEK2,7.8
103905259,NEK2,6.2
103905259,CDC2,6.6
103905259,MAPK8,7.2
103905259,FLT3,6.1
103905259,ZAK,6.8
103905259,MARK2,7.1
103905259,CSNK2A1,6.4
103905259,HIPK4,6.6
103905259,AXL,7.3
103905259,LIMK1,5.9
103905259,STK12,7.8
103905259,MAPKAPK2,5.9
103905259,CDK5,5.9
103905259,ABL1,6.3
103905259,MET,7.9
103905259,NEK4,8.3
103905259,PLK4,7.5
103905259,PLK3,6.0
103905259,PTK2B,6.2
103905259,MAPK13,6.9
103905259,IKBKB,6.8
103905259,MAPKAPK5,7.2
103905259,AKT1,5.7
103905259,CHUK,6.9
103905259,STK22B,6.3
103905260,CLK2,5.9
103905260,MAPK9,6.4
103905260,PRKAA1,6.0
103905260,PIM2,6.4
103905260,CAMK2G,5.4
103905260,SRPK1,5.4
103905260,DAPK3,7.6
103905260,CAMK2D,6.1
103905260,CSNK1G2,6.5
103905260,KIAA1811,5.6
103905260,CSNK1D,6.7
103905260,MAPK12,5.3
103905260,MKNK2,6.0
103905260,CAMK2B,5.2
103905260,MAP4K2,5.7
103905260,MINK,5.5
103905260,DYRK4,6.5
103905260,DYRK3,7.1
103905260,MAPKAPK3,6.8
103905260,CSNK1A1,6.0
103905260,MAP4K4,6.8
103905260,MAPK1,6.4
103905260,RPS6KB1,6.0
103905260,PRKCN,6.6
103905260,CLK4,7.2
103905260,PIM1,7.1
103905260,DYRK1A,8.4
103905260,PRKD2,7.4
103905260,CHEK2,6.8
103905260,CDC2,5.4
103905260,MAPK8,6.5
103905260,CSNK2A1,6.2
103905260,STK12,6.2
103905260,MAPKAPK2,7.5
103905260,STK17A,7.2
103905260,CSNK1G1,6.6
103905260,PLK4,7.2
103905260,IRAK1,5.3
103905260,MAPKAPK5,7.2
103905260,PIM3,7.5
103905261,PIM1,5.9
103905261,DYRK1A,6.3
103905261,PRKD2,5.3
103905261,CDC2,5.6
103905262,CDC7,6.9
103905262,GSK3B,6.1
103905262,ROCK2,5.2
103905262,HIPK2,5.8
103905262,MAP4K4,7.0
103905262,CLK4,8.0
103905262,CDK2,5.7
103905262,IRAK4,5.2
103905263,CLK2,5.3
103905263,PRKAA1,6.5
103905263,PRKACA,6.8
103905263,PRKX,8.4
103905263,CDC42BPA,6.9
103905263,PKN2,6.4
103905263,PRKCD,5.1
103905263,GSK3A,6.7
103905263,GSK3B,7.2
103905263,ROCK1,7.1
103905263,AKT3,5.9
103905263,CSNK1G2,6.6
103905263,ROCK2,7.3
103905263,CSNK1G3,6.9
103905263,MKNK2,6.3
103905263,RPS6KA5,7.8
103905263,CHEK1,6.4
103905263,RPS6KA3,6.4
103905263,MAP4K4,5.3
103905263,SGK,6.3
103905263,MAPK1,5.2
103905263,RPS6KB1,7.2
103905263,CLK4,6.9
103905263,PIM1,5.1
103905263,DYRK1A,5.7
103905263,PRKD2,5.1
103905263,PRKG2,7.4
103905263,CHEK2,7.1
103905263,PRKG1,6.9
103905263,HIPK4,7.3
103905263,STK12,6.0
103905263,STK17A,6.1
103905263,CSNK1G1,6.8
103905263,NEK4,5.2
103905263,PLK3,6.0
103905263,AKT2,5.9
103905263,AKT1,6.1
103905264,CLK2,5.2
103905264,PRKAA1,6.4
103905264,MELK,5.8
103905264,CAMK2G,5.9
103905264,SRPK1,6.4
103905264,CDC7,6.5
103905264,MAP4K5,5.4
103905264,GSK3A,5.8
103905264,GSK3B,6.2
103905264,CAMK2D,5.8
103905264,CSNK1G2,5.6
103905264,TAO1,5.4
103905264,CSNK1G3,5.7
103905264,CAMK2B,5.5
103905264,MINK,5.4
103905264,RPS6KA3,5.3
103905264,HIPK2,5.5
103905264,DYRK3,5.7
103905264,MAPKAPK3,5.8
103905264,BTK,6.3
103905264,MAP4K4,5.7
103905264,PLK1,6.0
103905264,PRKCN,5.4
103905264,CLK4,6.0
103905264,DYRK1A,5.8
103905264,PRKD2,5.6
103905264,SLK,5.2
103905264,ZAK,5.2
103905264,CSNK2A1,6.2
103905264,STK12,6.4
103905264,ROS1,5.7
103905264,MAPKAPK2,5.7
103905264,TYRO3,6.4
103905264,MATK,6.0
103905264,PLK4,5.6
103905264,PLK3,6.6
103905264,SRMS,6.1
103905264,AKT2,5.4
103905264,MAPKAPK5,6.4
103905264,EEF2K,5.8
103905264,STK22B,6.1
103905265,PRKACA,5.2
103905265,CDC42BPA,6.1
103905265,GSK3A,5.5
103905265,GSK3B,6.3
103905265,ROCK1,5.1
103905265,CSNK1G3,5.4
103905265,RPS6KA3,5.2
103905265,RPS6KB1,5.7
103905265,STK12,5.4
103905265,ERBB2,6.1
103905265,IRAK1,6.0
103905266,PRKACA,6.1
103905266,PAK1,5.6
103905266,ROCK1,6.8
103905266,ROCK2,7.6
103905266,RPS6KA3,6.5
103905266,DYRK1A,5.4
103905266,PRKD2,5.1
103905266,CHEK2,6.6
103905267,CLK2,5.5
103905267,PRKX,7.0
103905267,PKN2,5.5
103905267,TOPK,5.7
103905267,GSK3B,5.6
103905267,ROCK1,6.1
103905267,TAO1,5.7
103905267,ROCK2,6.7
103905267,MAP4K4,5.8
103905267,CLK4,6.3
103905267,SLK,5.6
103905267,PRKG2,5.8
103905267,ZAK,5.2
103905267,STK12,5.3
103905267,NEK4,5.2
103905267,EEF2K,6.0
103905268,FES,5.9
103905268,FLT4,7.2
103905268,KDR,6.1
103905268,FGFR1,6.1
103905269,CLK2,5.2
103905269,PRKAA1,6.2
103905269,CAMK2G,5.4
103905269,SRPK1,6.8
103905269,TOPK,5.5
103905269,CDC7,6.4
103905269,GSK3A,5.2
103905269,GSK3B,6.2
103905269,AKT3,5.1
103905269,CAMK2D,5.9
103905269,CSNK1G2,5.5
103905269,TAO1,5.4
103905269,CSNK1G3,5.6
103905269,MKNK2,5.0
103905269,MAP4K2,5.4
103905269,RPS6KA3,5.2
103905269,DYRK4,5.4
103905269,DYRK3,5.6
103905269,MAPKAPK3,5.1
103905269,MAP4K4,5.7
103905269,PRKCN,5.1
103905269,CLK4,5.2
103905269,PIM1,5.1
103905269,DYRK1A,5.8
103905269,SLK,5.2
103905269,MARK2,5.1
103905269,CSNK2A1,5.8
103905269,STK12,6.0
103905269,ROS1,5.8
103905269,MAPKAPK2,5.5
103905269,CSNK1G1,5.3
103905269,PLK4,5.7
103905269,PLK3,6.1
103905269,AKT2,5.4
103905269,MAPKAPK5,6.6
103905269,AKT1,5.4
103905269,PIM3,5.1
103905269,EEF2K,5.5
103905270,CLK2,5.2
103905270,PRKAA1,6.2
103905270,CAMK2G,5.5
103905270,PHKG2,5.4
103905270,PAK1,5.0
103905270,SRPK1,6.5
103905270,TOPK,5.5
103905270,CDC7,6.3
103905270,GSK3A,6.4
103905270,GSK3B,6.3
103905270,AKT3,5.3
103905270,CAMK2D,5.7
103905270,CSNK1G2,5.4
103905270,TAO1,5.4
103905270,MKNK2,5.2
103905270,CAMK2B,5.1
103905270,MAP4K2,5.3
103905270,MINK,5.1
103905270,RPS6KA3,5.2
103905270,PDPK1,5.5
103905270,DYRK4,5.2
103905270,DYRK3,5.8
103905270,MAPKAPK3,6.1
103905270,MAP4K4,5.6
103905270,PRKCN,5.2
103905270,CLK4,5.3
103905270,PIM1,5.4
103905270,DYRK1A,5.5
103905270,SLK,5.4
103905270,CHEK2,5.8
103905270,NEK2,5.1
103905270,CSNK2A1,5.8
103905270,STK12,6.1
103905270,MAPKAPK2,5.7
103905270,TYRO3,5.8
103905270,CSNK1G1,5.5
103905270,PLK4,5.7
103905270,PLK3,6.0
103905270,AKT2,5.4
103905270,MAPKAPK5,6.1
103905270,AKT1,5.5
103905270,EEF2K,5.6
103905271,CLK2,5.2
103905271,PAK1,5.1
103905271,SRPK1,5.9
103905271,TOPK,5.5
103905271,CDC7,6.3
103905271,MAP4K5,5.1
103905271,AKT3,5.1
103905271,CAMK2D,5.3
103905271,MAPK12,5.4
103905271,TAO1,5.4
103905271,CSNK1G3,5.5
103905271,MKNK2,5.6
103905271,MAP4K2,5.5
103905271,MINK,6.0
103905271,PDPK1,5.5
103905271,DYRK4,5.5
103905271,HIPK2,5.6
103905271,DYRK3,5.8
103905271,MAPKAPK3,5.5
103905271,MAP4K4,5.4
103905271,PLK1,5.5
103905271,PRKCN,5.0
103905271,CLK4,5.8
103905271,CDK2,5.5
103905271,PRKD2,5.4
103905271,SLK,5.3
103905271,NEK2,5.1
103905271,ZAK,5.8
103905271,MARK2,5.3
103905271,CSNK2A1,5.4
103905271,HIPK4,5.6
103905271,STK12,6.0
103905271,MAPKAPK2,5.3
103905271,SYK,6.4
103905271,PTK2,5.9
103905271,CSNK1G1,5.3
103905271,NEK4,5.7
103905271,PLK4,5.9
103905271,PLK3,5.7
103905271,IRAK1,5.6
103905271,IKBKB,5.8
103905271,MAPKAPK5,6.2
103905271,AKT1,5.2
103905272,CSF1R,7.4
103905272,LCK,6.6
103905272,PRKAA1,8.4
103905272,PRKACA,7.2
103905272,PKN2,7.2
103905272,JAK2,8.7
103905272,KDR,7.5
103905272,PAK4,7.3
103905272,MAP4K5,7.0
103905272,ALK,7.2
103905272,GSK3B,8.1
103905272,ROCK1,6.3
103905272,FLT1,7.5
103905272,TAO1,6.9
103905272,MAP4K2,7.2
103905272,MINK,6.8
103905272,FYN,8.0
103905272,RPS6KA3,7.0
103905272,FGFR1,8.3
103905272,BTK,6.2
103905272,MAP4K4,7.1
103905272,IGF1R,7.1
103905272,PRKCN,6.7
103905272,CLK4,8.4
103905272,DYRK1A,6.4
103905272,STK3,8.8
103905272,FGFR3,8.5
103905272,STK12,6.9
103905272,LRRK2,8.0
103905272,ROS1,9.0
103905272,SYK,7.9
103905272,TYRO3,6.2
103905272,PTK2,8.3
103905272,ABL1,8.0
103905272,RET,8.1
103905272,MET,6.1
103905272,ACVR1,6.8
103905273,CLK2,5.7
103905273,LCK,5.4
103905273,PRKAA1,5.8
103905273,PRKACA,7.0
103905273,STK6,5.9
103905273,DAPK3,6.9
103905273,DYRK1B,6.1
103905273,JAK2,8.5
103905273,PAK4,5.4
103905273,ALK,6.3
103905273,GPRK5,6.4
103905273,GSK3A,5.8
103905273,GSK3B,5.6
103905273,ROCK1,6.7
103905273,CAMK1D,6.3
103905273,CAMK2A,6.5
103905273,JAK3,6.8
103905273,TAO1,5.7
103905273,FYN,5.3
103905273,FGFR1,5.8
103905273,MAP4K4,5.4
103905273,CLK4,6.9
103905273,LTK,7.0
103905273,DYRK1A,5.9
103905273,CDK8,5.5
103905273,STK12,6.1
103905273,LRRK2,7.1
103905273,PTK2,5.6
103905273,ABL1,5.5
103905273,RET,6.2
103905273,IKBKE,5.6
103905273,ACK1,7.1
103905274,CLK2,4.7
103905274,CSF1R,4.2
103905274,PDGFRA,4.5
103905274,PRKACA,4.8
103905274,PRKX,4.4
103905274,DAPK3,4.2
103905274,DYRK1B,4.7
103905274,JAK2,4.3
103905274,KDR,4.8
103905274,MST1R,4.1
103905274,PAK4,4.3
103905274,CDK9,4.3
103905274,GPRK5,4.4
103905274,GSK3A,4.2
103905274,GSK3B,4.2
103905274,CAMK1D,4.2
103905274,CAMK2A,4.1
103905274,FLT1,4.4
103905274,JAK3,4.1
103905274,TAO1,4.4
103905274,MAP4K2,4.6
103905274,RPS6KA3,4.1
103905274,FGFR1,4.2
103905274,CSNK1A1,4.3
103905274,MAP4K4,4.3
103905274,PRKCN,4.4
103905274,CLK4,5.6
103905274,CDK7,4.2
103905274,LTK,4.4
103905274,MAP2K1,4.1
103905274,PIM1,4.1
103905274,PRKCQ,4.1
103905274,TBK1,4.2
103905274,DYRK1A,4.7
103905274,LRRK2,4.9
103905274,CDK5,4.3
103905274,MAPK14,4.1
103905274,TYRO3,4.2
103905274,PTK2,4.1
103905274,ABL1,4.1
103905274,PDGFRB,4.5
103905274,RET,4.4
103905274,MET,4.4
103905274,IKBKE,4.0
103905275,CLK2,5.7
103905275,CSF1R,5.5
103905275,MAP2K2,5.4
103905275,PRKAA1,4.9
103905275,PRKACA,5.6
103905275,STK6,5.0
103905275,DAPK3,5.5
103905275,DYRK1B,6.1
103905275,JAK2,5.6
103905275,KDR,6.0
103905275,MST1R,5.6
103905275,PAK4,5.1
103905275,ALK,5.3
103905275,GPRK5,5.2
103905275,GSK3A,5.2
103905275,GSK3B,5.2
103905275,ROCK1,5.6
103905275,CAMK1D,5.2
103905275,CAMK2A,4.8
103905275,FLT1,4.6
103905275,JAK3,5.4
103905275,MAP4K2,4.2
103905275,RPS6KA3,5.4
103905275,FGFR1,5.1
103905275,NTRK3,4.0
103905275,BTK,4.3
103905275,CSNK1A1,4.7
103905275,MAP4K4,5.1
103905275,NTRK1,4.1
103905275,IGF1R,5.1
103905275,PRKCN,4.2
103905275,CLK4,7.1
103905275,CDK7,5.2
103905275,LTK,4.0
103905275,MAP2K1,5.9
103905275,PIM1,4.3
103905275,PRKCQ,5.0
103905275,TBK1,4.3
103905275,DYRK1A,5.4
103905275,CDK8,4.3
103905275,MAPK8,4.4
103905275,FLT3,4.6
103905275,LRRK2,6.4
103905275,TYRO3,4.6
103905275,PTK2,4.9
103905275,RET,5.1
103905275,MET,4.3
103905275,ACVR1,4.9
103905275,IKBKE,4.6
103905275,ACK1,4.8
103905276,CLK2,5.8
103905276,PRKAA1,5.6
103905276,PRKACA,6.7
103905276,DAPK3,7.0
103905276,DYRK1B,5.8
103905276,JAK2,9.1
103905276,PAK4,5.6
103905276,ALK,5.9
103905276,GPRK5,6.0
103905276,GSK3A,5.5
103905276,ROCK1,7.0
103905276,CAMK1D,6.4
103905276,CAMK2A,6.8
103905276,JAK3,7.0
103905276,NTRK2,5.6
103905276,TAO1,6.2
103905276,FGFR1,5.6
103905276,NTRK3,5.7
103905276,CSNK1A1,5.5
103905276,PRKCN,5.5
103905276,CLK4,6.5
103905276,LTK,7.5
103905276,CDK8,5.4
103905276,STK12,5.8
103905276,LRRK2,7.0
103905276,PTK2,5.3
103905276,RET,6.5
103905276,IKBKE,5.9
103905276,ACK1,6.7
103905277,PIM2,6.0
103905277,CAMK2G,6.0
103905277,CDC42BPA,6.2
103905277,PKN2,5.3
103905277,PRKCD,5.9
103905277,SRPK1,6.3
103905277,DYRK1B,6.9
103905277,MAP4K5,6.0
103905277,ALK,6.2
103905277,CDK9,9.2
103905277,GPRK5,5.6
103905277,GSK3A,6.1
103905277,GSK3B,6.4
103905277,CAMK2D,5.7
103905277,MAPK12,6.4
103905277,TAO1,6.1
103905277,MKNK2,5.3
103905277,CAMK2B,5.3
103905277,MAP4K2,6.0
103905277,RPS6KA3,5.9
103905277,PRKCN,6.5
103905277,CLK4,5.9
103905277,CDK7,7.0
103905277,LTK,6.2
103905277,PIM1,6.1
103905277,PRKCQ,7.1
103905277,TBK1,5.5
103905277,CDK2,7.4
103905277,IRAK4,5.3
103905277,DYRK1A,6.1
103905277,PRKD2,5.9
103905277,CDC2,7.5
103905277,CDK8,8.7
103905277,AXL,6.0
103905277,LRRK2,6.0
103905277,ROS1,6.6
103905277,SYK,6.1
103905277,CDK5,7.6
103905277,MAPK14,5.4
103905277,EPHA2,5.7
103905277,ACVR1,5.7
103905277,MATK,6.5
103905277,PLK4,5.5
103905277,PTK2B,5.8
103905277,IRAK1,5.6
103905277,MAPK13,6.3
103905277,PIM3,5.9
103905278,CDK9,5.9
103905278,CDK8,6.2
103905280,STK6,6.0
103905280,KDR,6.1
103905280,STK12,7.4
103905281,CSNK1D,5.2
103905281,TAO1,5.1
103905281,PRKCN,5.4
103905281,CDK2,5.7
103905281,PRKD2,5.4
103905281,CDC2,5.4
103905281,LIMK1,5.1
103905281,STK12,5.7
103905282,CLK2,4.3
103905282,CSF1R,4.9
103905282,LCK,4.0
